DEPTH,SWOB,STOR,RPM,SPPA,SMSE,TFLO,ECD,Formation,ROP5
3786.2947,27.4774,34.0039,181,21663.12,24.6386,3478.604,1548.382,Nautilus Formation,75.7673
3787.3662,30.9959,35.7529,179,21741.58,25.8093,3490.263,1549.88,Nautilus Formation,63.7343
3788.2334,26.1429,36.3495,181,21704.77,27.768,3495.677,1545.358,Nautilus Formation,55.743
3789.0881,28.0024,28.0112,178,21788.95,29.1757,3484.888,1556.432,Nautilus Formation,50.7922
3789.7698,26.6027,29.367,180,21766.61,32.2699,3498.364,1555.704,Nautilus Formation,44.4912
3790.6411,25.9124,31.577,184,21730.14,24.7072,3517.253,1548.583,Nautilus Formation,46.3501
3791.4954,26.309,30.5059,178,21859.76,31.4323,3510.97,1551.57,Nautilus Formation,53.5832
3792.3025,29.0241,30.3161,178,21811.5,27.6551,3511.84,1554.567,Nautilus Formation,48.6908
3793.1113,27.6946,32.4041,178,21726.48,24.758,3509.153,1541.979,Nautilus Formation,48.6186
3793.6345,23.2627,29.2857,179,21598.38,23.3501,3514.566,1532.918,Nautilus Formation,40.7916
3794.6064,27.3941,34.2615,178,21339.55,22.107,3506.465,1535.015,Nautilus Formation,44.7481
3795.561,30.3459,31.0347,174,21529.57,20.2079,3500.181,1547.5,Nautilus Formation,62.4555
3796.5303,28.701,37.8544,178,21406.63,23.3197,3502.869,1531.71,Nautilus Formation,60.2712
3797.043,18.2409,24.7437,179,22568.68,23.1667,3609.844,1523.233,Nautilus Formation,31.7707
3797.3594,23.2518,26.3435,182,22864.05,63.4714,3670.071,1522.876,Nautilus Formation,26.1876
3798.3699,24.3458,33.8683,181,17459.53,28.3793,3324.008,1513.141,Nautilus Formation,26.716
3799.4692,26.1642,36.7427,181,17014.12,17.6736,3217.941,1516.075,Nautilus Formation,63.7577
3800.5134,22.6439,37.4748,182,18491.81,20.6981,3096.581,1521.615,Nautilus Formation,65.5661
3801.3584,24.7346,30.2347,180,19188.46,16.5237,3122.662,1520.567,Nautilus Formation,56.6054
3802.2942,26.9385,33.0955,182,22606.53,34.2454,3600.835,1536.216,Nautilus Formation,56.2116
3803.0178,25.1685,33.2447,184,23129.36,27.3199,3656.557,1533.175,Nautilus Formation,51.0256
3804.0659,26.3315,33.0413,177,23337.79,25.2248,3661.061,1538.708,Nautilus Formation,60.3193
3805.3547,30.3773,34.5734,176,23538.98,14.5565,3669.162,1539.001,Nautilus Formation,71.7097
3806.7061,29.2433,38.3019,180,23652.74,18.4977,3678.133,1543.6,Nautilus Formation,82.9759
3808.1768,29.716,37.3799,179,23594.69,21.865,3690.739,1542.699,Nautilus Formation,85.6653
3809.4626,31.5388,40.0102,181,23080.54,24.4506,3631.421,1548.75,Nautilus Formation,76.4702
3810.7576,26.7529,37.6646,178,22955.68,20.6481,3628.696,1545.007,Nautilus Formation,77.5817
3811.4851,22.5295,28.2688,181,22527.65,52.304,3596.331,1530.741,Nautilus Formation,49.2845
3812.0872,24.8018,27.3469,183,22532.76,38.8512,3600.835,1539.244,Nautilus Formation,37.6245
3813.1519,28.0091,36.9054,179,22678.3,25.4884,3594.552,1536.995,Nautilus Formation,51.5572
3814.2437,28.7769,35.6716,180,22709.68,26.7137,3602.652,1537.329,Nautilus Formation,66.3661
3815.1963,27.2039,25.286,179,22668.45,42.1495,3611.624,1529.926,Nautilus Formation,48.3359
3815.8923,25.9457,32.865,176,22569.92,31.4155,3611.624,1527.184,Nautilus Formation,41.4305
3816.9211,26.3161,35.3733,181,22596.19,27.8245,3613.441,1530.122,Nautilus Formation,52.9753
3817.9138,28.6964,38.8577,177,22484.7,25.1573,3612.532,1527.891,Nautilus Formation,60.1795
3819.1238,30.0389,42.4913,183,22692.65,23.2001,3622.412,1531.651,Nautilus Formation,71.6291
3820.563,29.444,43.9285,182,22602.95,20.0356,3613.441,1529.035,Nautilus Formation,83.8419
3822.0845,30.3702,42.532,181,22748.08,22.1406,3620.633,1535.311,Nautilus Formation,90.9154
3823.4397,29.2226,39.0476,184,22729.95,25.0841,3602.652,1539.898,Nautilus Formation,82.1147
3824.9314,31.5132,38.5052,179,22776.07,17.7775,3622.412,1537.557,Nautilus Formation,89.7917
3826.0032,23.9846,22.3168,179,22507.38,11.0371,3640.393,1514.916,Nautilus Formation,71.1111
3827.2322,27.6501,34.7225,178,22489.8,18.4598,3620.633,1519.244,Nautilus Formation,76.6746
3828.3792,26.0267,35.1699,182,22493.66,22.5893,3613.441,1520.717,Nautilus Formation,72.2739
3829.7432,27.72,37.0545,181,22530.76,18.8336,3617.037,1520.707,Nautilus Formation,81.7837
3831.1433,30.1389,39.8068,177,22659.41,20.1784,3601.744,1522.698,Nautilus Formation,84.3054
3832.3713,28.4723,40.3356,181,22593.36,23.6523,3622.412,1522.717,Nautilus Formation,74.9939
3833.709,28.8147,40.6745,181,22601.5,24.7795,3617.037,1524.721,Nautilus Formation,76.9853
3835.0344,28.9502,41.366,182,22682.86,24.7564,3611.624,1525.005,Nautilus Formation,77.8032
3836.6428,30.7394,43.5489,181,22676.72,19.843,3622.412,1526.089,Nautilus Formation,97.6453
3837.9197,29.106,39.7119,180,22766.49,32.1631,3624.229,1527.531,Nautilus Formation,80.2372
3839.3357,31.0964,42.3151,181,22749.39,25.7213,3622.412,1528.941,Nautilus Formation,81.1535
3840.6038,30.2611,40.0915,180,22744.49,19.292,3624.229,1527.804,Nautilus Formation,75.9375
3842.2075,31.0608,36.9054,178,22780.76,14.5066,3620.633,1529.174,Nautilus Formation,95.6018
3843.2312,27.6826,34.4107,177,22807.58,16.7133,3624.229,1529.237,Nautilus Formation,68.9574
3844.782,28.9333,41.3525,181,22791.1,23.3835,3620.633,1534.628,Nautilus Formation,92.8635
3846.3865,29.5694,40.9999,182,22801.1,20.0351,3626.917,1532.844,Nautilus Formation,95.5192
3847.5991,30.0955,39.2238,180,22857.43,25.0225,3621.504,1533.438,Nautilus Formation,74.9112
3848.6123,28.7241,37.0681,180,22786.48,26.2873,3626.917,1529.494,Nautilus Formation,64.3549
3849.9758,29.2747,40.6474,181,22842.88,22.957,3623.321,1532.345,Nautilus Formation,81.1432
3851.3853,29.4444,38.1392,182,22947.34,23.1273,3627.825,1535.471,Nautilus Formation,84.3112
3852.6582,30.0464,40.3898,181,23041.66,24.4384,3631.421,1535.765,Nautilus Formation,74.9818
3853.4915,27.2709,31.4279,178,22647,17.6352,3613.441,1525.855,Nautilus Formation,50.9157
3854.0586,18.9596,28.4722,182,22604.67,51.0995,3621.504,1527.448,Nautilus Formation,39.9615
3855.135,25.6884,35.2106,180,22323.29,18.9611,3593.643,1521.207,Nautilus Formation,36.2815
3856.3296,25.9643,34.7361,181,22370.73,35.1078,3581.984,1525.238,Nautilus Formation,74.1537
3857.4331,24.5462,39.4543,184,22414.86,23.3091,3571.195,1526.713,Nautilus Formation,63.8964
3858.7163,28.042,39.5763,180,22376.38,19.419,3572.066,1526.721,Nautilus Formation,73.9789
3859.6868,27.709,31.4685,177,22791.65,34.7912,3602.652,1527.081,Nautilus Formation,68.4869
3860.9497,27.3259,37.4884,182,18143.21,21.6498,3412.095,1518.804,Nautilus Formation,63.0972
3862.5239,30.9212,42.7083,177,18746.85,18.6876,3057.932,1523.036,Nautilus Formation,93.4597
3864.0303,26.9581,39.2374,178,17998.76,17.1972,3218.812,1516.425,Nautilus Formation,90.7576
3865.6545,28.6071,38.3561,179,18490.36,15.955,3173.879,1528.356,Nautilus Formation,97.2916
3867.2136,29.5143,44.7556,181,21270.88,27.3647,3367.124,1531.158,Nautilus Formation,95.9354
3868.54,31.3568,44.159,179,22993.33,23.8557,3620.633,1532.297,Nautilus Formation,77.2586
3870.0256,31.2708,41.2169,179,23334.07,15.1391,3652.09,1535.112,Nautilus Formation,82.2834
3871.1812,29.6517,40.2271,189,23545.11,22.3163,3646.677,1549.416,Nautilus Formation,72.1038
3871.7949,23.0671,29.6653,183,23248.98,19.0885,3633.2,1539.863,Nautilus Formation,48.7617
3872.6082,26.1167,33.8412,179,22712.85,33.6258,3619.724,1525.989,Nautilus Formation,40.1052
3873.3213,24.032,33.8412,181,22152.51,36.5976,3563.095,1524.123,Nautilus Formation,37.1277
3873.8955,23.7754,32.7159,180,22032.06,25.6977,3539.701,1522.857,Nautilus Formation,39.0428
3874.9341,26.2923,31.5092,181,22226.84,29.7337,3562.186,1526.627,Nautilus Formation,51.1527
3876.074,28.9598,39.1289,180,22273.1,26.1046,3564.874,1529.516,Nautilus Formation,63.0849
3877.157,27.3577,37.6917,179,21887.27,25.4065,3518.162,1529.852,Nautilus Formation,65.1811
3877.905,24.3846,34.953,180,21947.74,25.052,3530.729,1528.549,Nautilus Formation,51.8704
3878.9114,28.4634,37.7731,177,22011.44,26.0745,3525.354,1528.615,Nautilus Formation,52.5673
3879.5757,24.9103,34.5191,180,22232.01,38.0438,3549.619,1529.611,Nautilus Formation,48.7854
3880.1724,25.564,32.0651,180,22224.22,26.8747,3559.499,1526.631,Nautilus Formation,41.7731
3880.7205,26.8385,30.0043,178,22209.25,24.7222,3562.186,1524.518,Nautilus Formation,33.74
3881.4736,26.2602,34.031,180,22248,37.9479,3563.095,1527.204,Nautilus Formation,40.4029
3882.5002,28.4523,37.6104,181,22313.16,21.7256,3569.378,1528.122,Nautilus Formation,50.7239
3883.2593,22.6542,29.1365,173,23878.89,38.3427,3721.287,1522.544,Nautilus Formation,36.4171
3883.9211,23.2954,26.8452,172,24044.43,34.9962,3714.095,1522.971,Nautilus Formation,34.7392
3884.5042,21.1819,28.6891,176,23434.04,35.1625,3763.532,1516.008,Nautilus Formation,37.071
3885.511,25.7386,36.2003,177,18854.4,26.1853,3309.624,1514.653,Nautilus Formation,46.9117
3886.406,22.9149,32.5532,175,21063.76,31.6758,3338.355,1520.441,Nautilus Formation,58.7828
3887.3149,24.1812,32.4447,174,20190.06,27.274,3353.648,1518.536,Nautilus Formation,54.1465
3888.2192,27.175,36.7833,173,21879,29.8216,3392.297,1530.584,Nautilus Formation,55.4619
3889.1223,29.7106,35.4818,175,24211.9,27.2367,3716.782,1534.089,Nautilus Formation,54.7596
3889.9392,30.4958,41.8948,28,24882.63,37.112,3762.624,1537.611,Nautilus Formation,54.9843
3890.2827,25.9631,28.3773,176,24147.99,52.4025,3750.056,1523.021,Nautilus Formation,41.0546
3890.9058,26.2351,31.9973,176,23795.53,39.6892,3709.59,1526.017,Nautilus Formation,36.0285
3891.5623,26.1784,34.0717,177,23840.14,41.6882,3711.407,1530.428,Nautilus Formation,37.4585
3892.1184,25.3876,28.6756,175,23885.23,43.0068,3703.306,1527.462,Nautilus Formation,37.6912
3892.9646,26.2504,35.4004,177,23872.34,24.98,3703.306,1530.692,Nautilus Formation,44.0217
3893.5881,24.8027,34.0175,174,23852.55,22.3842,3703.306,1529.419,Nautilus Formation,43.1316
3894.4805,26.7123,34.2208,175,23846.83,29.1557,3699.71,1527.519,Nautilus Formation,43.8906
3895.3096,28.2221,36.0512,174,23821.25,27.8805,3701.527,1527.625,Nautilus Formation,54.0429
3896.2805,27.627,35.6445,175,23806.7,26.9831,3703.306,1526.846,Nautilus Formation,57.2007
3897.063,27.7205,32.7566,172,23796.84,29.6719,3711.407,1526.676,Nautilus Formation,50.3463
3897.9968,30.058,37.285,172,23794.36,27.0973,3698.802,1526.19,Nautilus Formation,50.6528
3898.9829,30.3039,37.3392,175,23859.31,26.5415,3697.931,1531.094,Nautilus Formation,57.761
3899.5273,24.9786,31.2245,177,23837.66,23.4252,3720.379,1523.585,Nautilus Formation,45.5146
3900.093,24.913,30.6822,177,23638.54,47.294,3706.903,1521.758,Nautilus Formation,37.8365
3900.9375,24.376,31.3736,175,23613.37,25.655,3701.527,1523.85,Nautilus Formation,35.8373
3902.0371,25.7614,34.3158,175,23736.51,24.821,3697.023,1529.579,Nautilus Formation,61.67
3902.5339,24.777,30.1534,174,23773.54,24.4856,3706.903,1524.926,Nautilus Formation,47.459
3903.3486,25.1982,31.9024,176,23806.91,33.1303,3707.811,1531,Nautilus Formation,40.4758
3904.2903,31.1918,35.5767,175,23855.38,24.0451,3707.811,1532.785,Nautilus Formation,53.0564
3904.9214,27.3262,32.3498,175,23992.45,53.1511,3694.335,1533.5,Nautilus Formation,47.6573
3905.5896,24.2734,31.1025,174,23912.05,33.6624,3698.802,1532.787,Nautilus Formation,42.192
3906.3831,27.5409,31.0076,173,24002.37,28.771,3707.811,1540.567,Nautilus Formation,43.5592
3907.2039,29.302,33.0955,177,24215.7,23.4653,3703.306,1543.796,Nautilus Formation,50.9425
3907.8882,28.907,30.8042,175,24296.5,30.6831,3707.811,1541.375,Nautilus Formation,45.2577
3908.364,26.1385,27.1164,174,24261.96,53.1731,3716.782,1540.136,Nautilus Formation,38.9703
3908.738,24.5719,25.5029,174,24238.04,29.7266,3700.619,1534.945,Nautilus Formation,30.2707
3909.0115,22.7787,24.581,175,24055.26,79.7157,3719.508,1527.788,Nautilus Formation,26.4627
3909.4063,24.8886,26.6961,173,23915.22,30.2497,3715.912,1526.285,Nautilus Formation,22.9047
3910.0244,23.2324,26.6689,175,23951.08,24.3618,3712.316,1532.68,Nautilus Formation,24.5275
3910.5994,26.7095,28.7298,176,24106.14,44.5713,3710.499,1534.542,Nautilus Formation,36.512
3910.9827,25.6904,26.9808,175,24103.73,60.025,3708.719,1531.338,Nautilus Formation,31.0083
3912.541,31.0396,37.1765,163,23952.94,15.423,3692.518,1525.612,Ben Nevis Formation,62.445
3913.7815,29.4961,35.7936,165,23910.19,18.0273,3685.326,1526.763,Ben Nevis Formation,77.2175
3914.5278,26.6239,31.8617,165,23833.38,27.2041,3670.071,1526.319,Ben Nevis Formation,57.2121
3915.29,26.7769,32.5125,164,23804.43,27.6661,3695.206,1522.752,Ben Nevis Formation,45.1037
3916.0715,28.0009,32.0244,165,23783.12,24.3532,3696.114,1528.823,Ben Nevis Formation,46.4442
3916.7393,27.9651,31.0482,161,24085.18,37.1654,3685.326,1527.83,Ben Nevis Formation,42.7916
3917.178,21.2309,27.2926,166,23832.9,38.2925,3687.143,1522.348,Ben Nevis Formation,40.9216
3917.9727,27.939,32.5396,163,23775.74,23.1116,3689.83,1522.179,Ben Nevis Formation,35.3644
3918.9583,27.5486,32.4447,166,23801.19,21.6328,3677.263,1526.787,Ben Nevis Formation,60.9413
3919.7847,29.5461,32.865,164,23755.68,24.8826,3687.143,1522.074,Ben Nevis Formation,50.967
3920.4927,25.678,32.8379,174,23773.26,24.0185,3692.518,1524.474,Ben Nevis Formation,50.6457
3921.3958,28.8299,32.3769,173,23726.24,33.7279,3687.143,1523.432,Ben Nevis Formation,47.3407
3922.5916,30.4306,35.6987,173,23738.37,28.3037,3665.566,1524.311,Ben Nevis Formation,70.5925
3923.8127,32.186,39.9288,171,23822.28,20.1839,3681.729,1528.583,Ben Nevis Formation,72.3259
3924.9331,32.7108,40.7966,173,23842.21,26.2686,3688.013,1528.058,Ben Nevis Formation,71.0113
3925.9736,33.1723,39.4136,173,23767.74,22.407,3696.114,1526.421,Ben Nevis Formation,64.2235
3927.1306,32.6584,42.2337,172,23832.28,27.2336,3680.859,1528.438,Ben Nevis Formation,70.3643
3928.0571,29.2637,36.1461,170,23763.26,26.5318,3678.133,1529.091,Ben Nevis Formation,58.6827
3929.2654,32.1427,39.3323,172,23809.8,23.7905,3679.95,1530.248,Ben Nevis Formation,68.6882
3930.0908,29.1249,35.9292,173,23833.73,31.4486,3682.638,1527.241,Ben Nevis Formation,57.5953
3931.0798,30.8009,38.9933,172,23814.01,25.3977,3688.013,1528.444,Ben Nevis Formation,56.0582
3931.8286,27.5567,31.8211,171,23773.61,36.294,3674.537,1526.872,Ben Nevis Formation,52.094
3932.8093,30.6386,35.5224,173,23699.9,28.6343,3678.133,1527.51,Ben Nevis Formation,50.443
3933.9104,31.7163,37.5019,173,23793.6,18.3749,3687.143,1530.106,Ben Nevis Formation,63.5411
3934.8225,28.1697,35.2513,171,23741.82,45.8539,3688.922,1529.061,Ben Nevis Formation,57.8856
3935.8411,30.9616,35.4275,170,23785.67,31.2306,3678.133,1528.277,Ben Nevis Formation,52.7686
3936.7227,29.5515,35.5496,172,23750.44,25.6158,3676.354,1527.524,Ben Nevis Formation,56.0326
3937.8064,29.9634,36.3088,172,23736.79,31.6273,3668.253,1527.858,Ben Nevis Formation,63.3101
3939.0029,28.3789,38.4781,173,23787.67,23.3258,3660.153,1530.43,Ben Nevis Formation,64.6563
3939.7559,28.2586,31.5228,170,23743.13,45.6719,3681.729,1530.269,Ben Nevis Formation,56.3734
3940.7839,24.6726,35.0479,176,23815.66,28.6996,3705.123,1517.049,Ben Nevis Formation,45.0559
3941.8237,26.9652,35.8478,175,24354.63,21.112,3726.7,1519.371,Ben Nevis Formation,56.6175
3943.2622,28.3911,37.3663,174,21540.95,23.9169,3398.581,1515.393,Ben Nevis Formation,83.1969
3944.1536,25.558,35.2919,176,19782.64,37.4918,3157.715,1512.662,Ben Nevis Formation,58.695
3945.291,28.0076,36.119,175,19492.31,21.3675,3185.575,1511.009,Ben Nevis Formation,60.5227
3946.3354,25.3278,35.4818,175,20622.22,17.1797,3364.436,1517.848,Ben Nevis Formation,64.3246
3947.4302,30.2563,38.5595,175,23754.71,16.3426,3670.071,1520.157,Ben Nevis Formation,60.9646
3948.7256,29.0147,41.2304,177,24111.24,21.017,3712.316,1521.857,Ben Nevis Formation,80.6685
3949.7244,28.3919,37.3799,175,24335.67,24.7199,3734.763,1521.362,Ben Nevis Formation,62.5982
3950.7544,22.6683,32.8244,176,24337.12,24.8447,3726.7,1522.837,Ben Nevis Formation,63.5106
3951.7917,34.7987,37.7189,175,24291.06,13.6642,3722.196,1523.463,Ben Nevis Formation,56.5677
3952.5496,26.9456,34.8174,173,23708.38,25.9471,3670.071,1524.993,Ben Nevis Formation,63.8132
3953.7146,24.3704,39.4136,176,23377.71,50.4403,3629.604,1524.745,Ben Nevis Formation,66.9452
3954.2371,22.5941,29.0009,176,23368.68,43.163,3629.604,1520.966,Ben Nevis Formation,54.5015
3954.8286,27.4369,29.5433,174,23322.41,37.8108,3638.576,1520.558,Ben Nevis Formation,36.7441
3955.7815,28.893,36.6884,174,23353.16,32.1647,3634.98,1522.612,Ben Nevis Formation,42.3344
3956.2791,24.9124,31.4143,175,23362.54,31.8566,3624.229,1521.377,Ben Nevis Formation,44.0174
3957.0637,25.596,32.3905,175,23418.6,29.5564,3622.412,1524.312,Ben Nevis Formation,39.8793
3957.8804,26.1341,34.2751,174,23436.45,31.7902,3639.484,1525.547,Ben Nevis Formation,48.2088
3958.6787,25.1397,34.0582,175,23482.71,31.2687,3649.364,1523.685,Ben Nevis Formation,48.5134
3959.4849,24.8071,33.9497,177,23397.84,29.7934,3654.777,1525.204,Ben Nevis Formation,47.9355
3960.4795,28.3599,35.8478,173,23452.17,25.514,3643.989,1524.71,Ben Nevis Formation,54.4434
3961.4521,28.2343,38.0578,175,23427.56,29.5142,3654.777,1526.757,Ben Nevis Formation,59.3841
3962.3962,28.9392,35.0615,174,23509.88,27.2597,3654.777,1524.583,Ben Nevis Formation,57.1175
3962.9155,24.3903,28.9738,176,23421.77,52.5179,3647.585,1519.401,Ben Nevis Formation,44.7698
3963.6772,25.4338,35.0479,175,23351.51,37.033,3624.229,1521.212,Ben Nevis Formation,40.2395
3964.5405,28.1649,35.8749,176,23333.17,33.2526,3643.989,1522.155,Ben Nevis Formation,49.1023
3965.3652,28.6822,35.7258,174,23421.01,32.1161,3651.181,1520.008,Ben Nevis Formation,50.6379
3966.115,26.1847,34.37,176,23288.14,28.5092,3639.484,1520.131,Ben Nevis Formation,46.9181
3967.0166,27.4781,35.7936,175,23376.95,29.4572,3641.301,1520.784,Ben Nevis Formation,49.5439
3967.9067,27.635,36.4715,173,23382.26,30.0887,3653.869,1521.159,Ben Nevis Formation,53.6459
3968.5486,26.7561,29.2179,179,23152.66,33.4165,3624.229,1516.237,Ben Nevis Formation,36.7808
3969.5598,26.9144,35.4682,180,23061.31,26.8421,3615.22,1517.712,Ben Nevis Formation,39.9545
3970.5894,29.0003,35.7529,182,23092.27,25.5399,3621.504,1518.62,Ben Nevis Formation,60.8107
3971.4897,26.7742,35.5224,183,23125.71,33.6355,3623.321,1519.837,Ben Nevis Formation,56.7412
3972.3096,26.6658,35.3326,180,23096.82,30.1808,3612.532,1519.1,Ben Nevis Formation,50.5759
3973.2468,27.0811,34.5462,179,23082.48,27.6977,3617.037,1519.466,Ben Nevis Formation,54.424
3973.9727,26.555,31.8075,182,23108.26,40.0459,3619.724,1522.688,Ben Nevis Formation,49.7001
3974.9265,30.1564,35.6309,179,23162.18,28.4873,3618.816,1523.33,Ben Nevis Formation,50.2865
3975.7844,29.5249,35.9292,182,23137.91,29.1328,3617.037,1522.867,Ben Nevis Formation,53.5569
3976.5288,26.6494,30.4924,182,23113.91,39.7183,3610.715,1525.24,Ben Nevis Formation,48.954
3977.2781,26.6327,33.2175,181,23121.36,34.4317,3617.037,1524.239,Ben Nevis Formation,44.4395
3978.1006,27.7608,35.0615,178,23083.16,30.9464,3606.248,1522.377,Ben Nevis Formation,46.9105
3979.0366,29.1146,36.8105,181,23091.51,26.7618,3614.311,1523.866,Ben Nevis Formation,54.1211
3980.1113,31.1803,37.9493,181,23075.58,24.2546,3598.148,1524.763,Ben Nevis Formation,63.7694
3981.0857,29.509,38.5866,183,23068.34,30.6451,3595.46,1529.054,Ben Nevis Formation,61.4823
3981.9116,28.1725,34.9123,182,23113.09,36.462,3609.844,1526.631,Ben Nevis Formation,52.5201
3982.8513,30.3615,35.9427,180,23038.49,24.8652,3611.624,1524.185,Ben Nevis Formation,52.1746
3983.7898,30.0207,36.8918,180,23060,29.5159,3610.715,1524.829,Ben Nevis Formation,58.2049
3984.8103,30.1992,38.2747,177,23077.92,25.2703,3594.552,1527.142,Ben Nevis Formation,58.2667
3985.6458,28.4202,35.7529,182,23082.41,33.9845,3593.643,1528.651,Ben Nevis Formation,54.5489
3986.416,29.1361,33.909,180,23046.69,31.9815,3596.331,1526.242,Ben Nevis Formation,47.9378
3987.2656,29.3288,35.7394,181,23110.26,34.4657,3606.248,1526.343,Ben Nevis Formation,48.2797
3988.1052,30.3827,34.3022,181,23076.82,29.2754,3611.624,1525.043,Ben Nevis Formation,49.7547
3988.9648,30.8347,36.9732,180,23088.47,29.2144,3599.927,1528.792,Ben Nevis Formation,49.7455
3989.8982,31.2168,36.4715,178,23200.58,29.7446,3597.239,1528.595,Ben Nevis Formation,57.7632
3990.5681,28.6939,33.6378,180,23129.5,35.5468,3602.652,1527.33,Ben Nevis Formation,47.4573
3991.4253,29.3216,35.7529,181,22790.41,31.8623,3558.59,1525.746,Ben Nevis Formation,45.6725
